612,521
611,520
606,507
612,508
622,514
620,505
623,504
629,501
638,506
635,503
641,499
643,496
654,496
651,492
659,497
665,495
659,488
663,484
671,487
673,486
683,486
677,479
683,478
688,484
691,473
699,476
697,472
702,468
703,467
708,464
716,466
715,464
720,460
725,461
738,463
739,459
742,459
751,457
745,452
761,455
752,448
764,447
761,443
767,444
770,440
777,442
777,435
789,440
794,440
787,432
792,431
801,431
808,432
810,431
807,423
817,426
824,428
821,420
825,421
836,421
842,421
832,411
847,416
845,409
849,409
852,408
861,407
857,404
872,404
877,405
880,404
880,397
895,401
904,399
902,397
898,393
904,390
915,393
924,391
926,390
927,389
934,386
924,380
934,379
936,379
939,374
949,373
960,379
962,373
958,369
967,367
973,369
979,368
987,366
987,365
995,362
984,356
994,361
993,352
997,353
1007,350
1007,348
1022,352
1028,348
1019,344
1025,341
1031,340
1048,340
1038,336
1042,336
1049,332
1065,336
1057,330
1062,332
1075,332
1082,328
1093,330
1080,321
1084,321
1089,326
1102,321
1104,320
1104,314
1104,315
1110,314
1120,312
1125,311
1118,304
1128,307
1148,305
1152,305
1155,304
1160,301
1163,301
1168,297
1165,294
1172,295
1179,291
1176,290
1181,286
1187,287
1198,288
1208,285
1210,286
1202,278
1206,281
1210,278
1231,277
1225,274
1227,269
1230,270
1242,267
1235,265
1259,268
1266,266
1257,263
1260,258
1272,259
1280,260
1285,258
1275,254
1291,251
1289,251
1295,250
1300,247
1304,246
1314,244
1319,246
1334,246
1340,242
1326,238
1331,234
1337,235
1342,229
1341,229
1364,233
1350,225
1355,225
1365,222
1373,222
1379,222
1379,219
1389,219
1398,216
1409,216
1394,213
1400,210
1405,209
1417,206
1434,209
1435,208
1432,204
1450,205
1432,197
1448,199
1451,194
1465,195
1466,195
1467,191
1463,191
1473,186
1480,186
1489,187
1490,181
1508,184
1514,179
1513,179
1514,178
1512,174
1543,176
1518,169
1531,170
1541,170
1560,168
1553,167
1557,162
1561,163
1564,158
1580,159
1586,159
1588,156
1594,156
1603,153
1610,152
1614,152
1595,146
1603,146
1628,144
1629,143
1622,142
1632,139
1621,137
1643,135
1640,134
1654,134
1656,130
1677,132
1674,126
1685,130
1672,121
1688,122
1684,121
1702,118
1710,118
1717,115
1718,114
1709,116
1705,108
1716,109
1715,104
1747,106
1730,104
1761,102
1755,102
1745,97
1755,96
1759,97
1764,93
1771,93
1777,89
1785,89
1787,85
1784,85
1789,84
1799,81
1793,80
1810,79
1829,77
1834,78
1828,73
1830,73
1849,69
1851,70
1868,69
1851,65
1858,64
1862,61
1873,60
1868,60
1882,57
1894,57
1907,53
1906,52
1912,50
1903,48
1912,48
1923,45
1906,45
1916,40
1933,41
1954,40
1940,37
1959,36
1956,32
1949,32
1981,33
1952,30
1961,29
1990,25
1989,25
1973,25
2003,22
2006,21
2023,18
1991,17
2029,15
2033,14
2016,13
2039,12
2022,9
2033,9
2034,6
2067,8
2065,6
2052,8
2071,5
2069,7
2089,9
2062,12
2085,14
2099,14
2081,18
2088,17
2097,21
2106,21
2107,21
2104,26
2123,26
2130,29
2148,29
2134,29
2152,34
2140,33
2173,37
2165,37
2172,41
2176,41
2163,41
2194,44
2203,45
2186,49
2203,49
2220,50
2213,52
2227,53
2228,57
2237,57
2246,56
2244,61
2219,60
2237,65
2257,66
2246,65
2275,69
2255,68
2251,72
